Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-33.4981,-70.6077,-4,579
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2008,4,16,0,0,0.0,0.0,0.0,9.9,9.9,90.7,NaN,1.0,10.5,0
2008,4,16,1,0,0.0,0.0,0.0,8.7,8.7,92.3,NaN,0.8,7.5,0
2008,4,16,2,0,0.0,0.0,0.0,7.6,7.6,86.8,NaN,0.7,10.5,0
2008,4,16,3,0,0.0,0.0,0.0,6.7,6.7,87.7,NaN,0.7,10.5,0
2008,4,16,4,0,0.0,0.0,0.0,6.6,6.6,90.5,NaN,0.7,30.0,0
2008,4,16,5,0,0.0,0.0,0.0,5.8,5.8,89.6,NaN,0.6,40.5,0
2008,4,16,6,0,0.0,0.0,0.0,5.1,5.1,89.3,NaN,0.6,63.0,0
2008,4,16,7,0,0.0,0.0,0.0,6.4,6.4,90.1,NaN,0.6,58.5,0
2008,4,16,8,0,149.3,651.6,35.8,8.8,8.8,87.9,NaN,0.3,48.0,0
2008,4,16,9,0,356.5,822.1,56.5,11.9,11.9,90.7,NaN,0.0,15.0,0
2008,4,16,10,0,536.4,889.8,70.3,14.9,14.9,79.7,NaN,0.4,295.5,0
2008,4,16,11,0,670.1,922.1,79.5,18.0,18.0,61.1,NaN,0.8,280.5,0
2008,4,16,12,0,745.3,935.3,84.5,20.3,20.3,49.7,NaN,1.2,262.5,0
2008,4,16,13,0,756.7,935.6,85.3,22.2,22.2,43.5,NaN,1.5,247.5,0
2008,4,16,14,0,703.8,924.1,81.8,23.9,23.9,36.5,NaN,1.8,241.5,0
2008,4,16,15,0,590.9,897.5,74.2,25.1,25.1,34.4,NaN,2.0,232.5,0
2008,4,16,16,0,427.4,844.5,62.2,24.1,24.1,34.4,NaN,2.1,226.5,0
2008,4,16,17,0,229.2,729.0,45.0,22.4,22.4,31.8,NaN,1.8,225.0,0
2008,4,16,18,0,29.1,324.3,13.2,19.3,19.3,36.2,NaN,1.1,223.5,0
2008,4,16,19,0,0.0,0.0,0.0,17.1,17.1,48.9,NaN,0.4,219.0,0
2008,4,16,20,0,0.0,0.0,0.0,15.1,15.1,58.0,NaN,0.2,220.5,0
2008,4,16,21,0,0.0,0.0,0.0,13.6,13.6,63.1,NaN,0.4,285.0,0
2008,4,16,22,0,0.0,0.0,0.0,12.3,12.3,76.6,NaN,0.6,345.0,0
2008,4,16,23,0,0.0,0.0,0.0,10.7,10.7,73.9,NaN,0.9,6.0,0
2008,4,17,0,0,0.0,0.0,0.0,9.7,9.7,80.0,NaN,0.9,0.0,0
2008,4,17,1,0,0.0,0.0,0.0,8.2,8.2,80.1,NaN,0.9,4.5,0
2008,4,17,2,0,0.0,0.0,0.0,7.1,7.1,82.7,NaN,0.9,4.5,0
2008,4,17,3,0,0.0,0.0,0.0,6.0,6.0,85.1,NaN,0.8,9.0,0
2008,4,17,4,0,0.0,0.0,0.0,6.9,6.9,87.2,NaN,0.9,19.5,0
2008,4,17,5,0,0.0,0.0,0.0,7.9,7.9,88.8,NaN,0.7,45.0,0
2008,4,17,6,0,0.0,0.0,0.0,9.0,9.0,88.1,NaN,0.8,55.5,0
2008,4,17,7,0,0.0,0.0,0.0,10.2,10.2,89.7,NaN,0.7,39.0,0
2008,4,17,8,0,150.4,669.6,35.7,12.1,12.1,89.3,NaN,0.5,49.5,0
2008,4,17,9,0,360.4,839.9,56.6,15.6,15.6,85.7,NaN,0.2,36.0,0
2008,4,17,10,0,542.2,906.3,70.5,19.4,19.4,72.0,NaN,0.3,357.0,0
2008,4,17,11,0,677.1,938.2,79.9,22.7,22.7,51.8,NaN,0.6,325.5,0
2008,4,17,12,0,753.2,951.5,84.9,25.4,25.4,39.6,NaN,0.9,283.5,0
2008,4,17,13,0,764.8,952.0,85.6,27.4,27.4,31.3,NaN,1.3,256.5,0
2008,4,17,14,0,711.3,941.0,82.1,28.8,28.8,29.0,NaN,1.6,247.5,0
2008,4,17,15,0,596.9,914.8,74.4,30.0,30.0,29.4,NaN,1.7,235.5,0
2008,4,17,16,0,431.2,862.2,62.4,28.5,28.5,29.5,NaN,1.9,228.0,0
2008,4,17,17,0,230.0,746.1,44.8,26.2,26.2,24.8,NaN,1.5,225.0,0
2008,4,17,18,0,26.5,320.6,12.2,22.4,22.4,30.5,NaN,0.8,222.0,0
2008,4,17,19,0,0.0,0.0,0.0,19.8,19.8,40.9,NaN,0.4,207.0,0
2008,4,17,20,0,0.0,0.0,0.0,17.3,17.3,56.4,NaN,0.6,214.5,0
2008,4,17,21,0,0.0,0.0,0.0,15.3,15.3,61.5,NaN,0.8,337.5,0
2008,4,17,22,0,0.0,0.0,0.0,13.6,13.6,72.2,NaN,0.9,357.0,0
2008,4,17,23,0,0.0,0.0,0.0,11.8,11.8,75.0,NaN,1.1,6.0,0
2008,4,18,0,0,0.0,0.0,0.0,10.8,10.8,77.7,NaN,1.1,1.5,0
2008,4,18,1,0,0.0,0.0,0.0,9.1,9.1,79.4,NaN,1.0,4.5,0
2008,4,18,2,0,0.0,0.0,0.0,8.0,8.0,80.5,NaN,1.1,16.5,0
2008,4,18,3,0,0.0,0.0,0.0,7.0,7.0,82.9,NaN,0.8,28.5,0
2008,4,18,4,0,0.0,0.0,0.0,8.0,8.0,84.0,NaN,0.8,31.5,0
2008,4,18,5,0,0.0,0.0,0.0,8.9,8.9,85.7,NaN,0.7,51.0,0
2008,4,18,6,0,0.0,0.0,0.0,9.6,9.6,87.1,NaN,0.7,54.0,0
2008,4,18,7,0,0.0,0.0,0.0,10.6,10.6,89.6,NaN,0.6,43.5,0
2008,4,18,8,0,146.3,659.7,35.2,12.7,12.7,89.5,NaN,0.4,46.5,0
2008,4,18,9,0,355.0,833.5,56.2,15.8,15.8,88.8,NaN,0.1,36.0,0
2008,4,18,10,0,536.3,902.1,70.1,19.4,19.4,75.1,NaN,0.3,325.5,0
2008,4,18,11,0,671.2,935.1,79.4,22.8,22.8,54.5,NaN,0.6,297.0,0
2008,4,18,12,0,470.6,12.6,461.8,25.2,25.2,42.5,NaN,1.0,262.5,0
2008,4,18,13,0,756.6,947.1,85.1,26.9,26.9,34.9,NaN,1.3,250.5,0
2008,4,18,14,0,702.5,935.0,81.5,28.3,28.3,31.6,NaN,1.6,241.5,0
2008,4,18,15,0,587.7,906.9,73.8,29.2,29.2,28.9,NaN,1.8,234.0,0
2008,4,18,16,0,422.4,852.2,61.7,27.8,27.8,29.2,NaN,1.9,228.0,0
2008,4,18,17,0,222.7,732.5,44.1,25.7,25.7,27.5,NaN,1.5,225.0,0
2008,4,18,18,0,23.2,300.4,11.1,22.2,22.2,32.4,NaN,0.7,220.5,0
2008,4,18,19,0,0.0,0.0,0.0,19.4,19.4,42.6,NaN,0.3,205.5,0
2008,4,18,20,0,0.0,0.0,0.0,17.0,17.0,53.0,NaN,0.6,214.5,0
2008,4,18,21,0,0.0,0.0,0.0,14.9,14.9,64.1,NaN,0.7,12.0,0
2008,4,18,22,0,0.0,0.0,0.0,13.3,13.3,70.7,NaN,0.9,0.0,0
2008,4,18,23,0,0.0,0.0,0.0,11.6,11.6,76.0,NaN,1.1,19.5,0
2008,4,19,0,0,0.0,0.0,0.0,10.3,10.3,76.8,NaN,1.1,9.0,0
2008,4,19,1,0,0.0,0.0,0.0,8.8,8.8,80.1,NaN,1.1,10.5,0
2008,4,19,2,0,0.0,0.0,0.0,7.5,7.5,81.8,NaN,1.1,13.5,0
2008,4,19,3,0,0.0,0.0,0.0,6.3,6.3,83.5,NaN,0.8,21.0,0
2008,4,19,4,0,0.0,0.0,0.0,7.2,7.2,85.2,NaN,1.0,30.0,0
2008,4,19,5,0,0.0,0.0,0.0,8.4,8.4,86.8,NaN,0.7,36.0,0
2008,4,19,6,0,0.0,0.0,0.0,9.3,9.3,86.2,NaN,0.8,42.0,0
2008,4,19,7,0,0.0,0.0,0.0,10.4,10.4,88.4,NaN,0.6,40.5,0
2008,4,19,8,0,145.0,664.9,34.9,12.2,12.2,87.3,NaN,0.5,43.5,0
2008,4,19,9,0,355.2,842.0,56.0,15.5,15.5,86.3,NaN,0.1,31.5,0
2008,4,19,10,0,537.9,911.3,70.0,19.2,19.2,74.4,NaN,0.3,351.0,0
2008,4,19,11,0,673.9,945.0,79.4,22.9,22.9,52.6,NaN,0.6,315.0,0
2008,4,19,12,0,748.6,956.6,84.4,25.8,25.8,40.8,NaN,0.9,268.5,0
2008,4,19,13,0,759.0,956.2,85.1,27.8,27.8,33.0,NaN,1.3,252.0,0
2008,4,19,14,0,704.2,943.9,81.5,29.3,29.3,31.2,NaN,1.5,240.0,0
2008,4,19,15,0,588.2,915.2,73.7,30.5,30.5,27.4,NaN,1.7,232.5,0
2008,4,19,16,0,421.7,859.8,61.5,29.5,29.5,28.0,NaN,1.8,226.5,0
2008,4,19,17,0,220.5,737.6,43.8,27.5,27.5,27.0,NaN,1.5,223.5,0
2008,4,19,18,0,20.3,284.3,10.0,24.2,24.2,30.6,NaN,0.9,220.5,0
2008,4,19,19,0,0.0,0.0,0.0,21.8,21.8,39.3,NaN,0.5,201.0,0
2008,4,19,20,0,0.0,0.0,0.0,19.2,19.2,53.2,NaN,0.6,211.5,0
2008,4,19,21,0,0.0,0.0,0.0,17.3,17.3,62.7,NaN,0.8,34.5,0
2008,4,19,22,0,0.0,0.0,0.0,15.6,15.6,65.6,NaN,0.9,357.0,0
2008,4,19,23,0,0.0,0.0,0.0,13.8,13.8,73.2,NaN,1.0,6.0,0
2008,4,20,0,0,0.0,0.0,0.0,13.1,13.1,72.2,NaN,1.0,0.0,0
2008,4,20,1,0,0.0,0.0,0.0,11.7,11.7,76.3,NaN,1.0,12.0,0
2008,4,20,2,0,0.0,0.0,0.0,10.7,10.7,78.3,NaN,0.9,4.5,0
2008,4,20,3,0,0.0,0.0,0.0,9.8,9.8,80.9,NaN,0.8,18.0,0
2008,4,20,4,0,0.0,0.0,0.0,9.2,9.2,82.4,NaN,0.8,45.0,0
2008,4,20,5,0,0.0,0.0,0.0,8.7,8.7,85.1,NaN,0.7,55.5,0
2008,4,20,6,0,0.0,0.0,0.0,7.6,7.6,86.8,NaN,0.6,57.0,0
2008,4,20,7,0,0.0,0.0,0.0,8.7,8.7,88.2,NaN,0.6,58.5,0
2008,4,20,8,0,139.5,645.9,34.4,11.3,11.3,87.4,NaN,0.4,49.5,0
2008,4,20,9,0,346.8,827.5,55.5,14.3,14.3,85.6,NaN,0.1,37.5,0
2008,4,20,10,0,527.9,899.2,69.5,17.9,17.9,71.5,NaN,0.3,349.5,0
2008,4,20,11,0,663.2,934.5,78.8,21.4,21.4,55.6,NaN,0.6,298.5,0
2008,4,20,12,0,461.2,12.1,452.8,24.4,24.4,42.2,NaN,0.9,261.0,0
2008,4,20,13,0,745.7,944.3,84.3,26.8,26.8,34.5,NaN,1.4,247.5,0
2008,4,20,14,0,690.6,930.7,80.7,28.5,28.5,35.7,NaN,1.7,237.0,0
2008,4,20,15,0,572.9,896.7,72.8,27.9,27.9,31.9,NaN,1.8,231.0,0
2008,4,20,16,0,407.2,836.6,60.6,26.6,26.6,32.0,NaN,1.9,226.5,0
2008,4,20,17,0,209.3,707.7,42.9,24.7,24.7,33.5,NaN,1.6,225.0,0
2008,4,20,18,0,8.8,0.0,8.8,21.7,21.7,36.0,NaN,1.0,219.0,0
2008,4,20,19,0,0.0,0.0,0.0,19.3,19.3,44.4,NaN,0.3,201.0,0
2008,4,20,20,0,0.0,0.0,0.0,17.5,17.5,52.2,NaN,0.5,202.5,0
2008,4,20,21,0,0.0,0.0,0.0,15.6,15.6,59.9,NaN,0.7,273.0,0
2008,4,20,22,0,0.0,0.0,0.0,14.2,14.2,68.4,NaN,0.8,9.0,0
2008,4,20,23,0,0.0,0.0,0.0,13.0,13.0,78.4,NaN,0.9,22.5,0
2008,4,21,0,0,0.0,0.0,0.0,12.5,12.5,80.8,NaN,0.9,12.0,0
2008,4,21,1,0,0.0,0.0,0.0,11.6,11.6,81.5,NaN,0.7,28.5,0
2008,4,21,2,0,0.0,0.0,0.0,11.1,11.1,80.8,NaN,0.7,22.5,0
2008,4,21,3,0,0.0,0.0,0.0,10.4,10.4,81.0,NaN,0.5,27.0,0
2008,4,21,4,0,0.0,0.0,0.0,9.6,9.6,82.4,NaN,0.5,27.0,0
2008,4,21,5,0,0.0,0.0,0.0,9.2,9.2,83.3,NaN,0.5,78.0,0
2008,4,21,6,0,0.0,0.0,0.0,8.0,8.0,86.6,NaN,0.4,1.5,0
2008,4,21,7,0,0.0,0.0,0.0,6.8,6.8,88.2,NaN,0.5,37.5,0
2008,4,21,8,0,42.6,6.4,41.6,8.4,8.4,87.4,NaN,0.3,33.0,0
2008,4,21,9,0,341.2,820.1,55.1,10.6,10.6,91.9,NaN,0.0,24.0,0
2008,4,21,10,0,519.8,890.5,69.0,13.6,13.6,77.0,NaN,0.3,348.0,0
2008,4,21,11,0,362.2,9.2,356.4,17.4,17.4,63.8,NaN,0.6,325.5,0
2008,4,21,12,0,389.5,9.3,383.1,20.2,20.2,53.2,NaN,0.9,276.0,0
2008,4,21,13,0,412.8,9.3,406.4,22.1,22.1,45.8,NaN,1.3,250.5,0
2008,4,21,14,0,281.7,9.2,275.8,21.9,21.9,43.7,NaN,1.7,235.5,0
2008,4,21,15,0,561.2,884.4,71.9,21.4,21.4,34.7,NaN,1.8,232.5,0
2008,4,21,16,0,169.2,8.2,165.8,20.8,20.8,37.0,NaN,1.7,228.0,0
2008,4,21,17,0,67.3,6.9,65.7,19.9,19.9,42.5,NaN,1.4,226.5,0
2008,4,21,18,0,7.6,0.0,7.6,17.8,17.8,45.0,NaN,0.8,219.0,0
2008,4,21,19,0,0.0,0.0,0.0,16.1,16.1,57.2,NaN,0.4,213.0,0
2008,4,21,20,0,0.0,0.0,0.0,14.6,14.6,61.5,NaN,0.2,223.5,0
2008,4,21,21,0,0.0,0.0,0.0,13.6,13.6,65.3,NaN,0.2,243.0,0
2008,4,21,22,0,0.0,0.0,0.0,12.8,12.8,74.8,NaN,0.2,294.0,0
2008,4,21,23,0,0.0,0.0,0.0,11.8,11.8,76.6,NaN,0.4,313.5,0
2008,4,22,0,0,0.0,0.0,0.0,11.5,11.5,79.3,NaN,0.4,298.5,0
2008,4,22,1,0,0.0,0.0,0.0,10.8,10.8,79.7,NaN,0.4,280.5,0
2008,4,22,2,0,0.0,0.0,0.0,10.6,10.6,83.7,NaN,0.3,307.5,0
2008,4,22,3,0,0.0,0.0,0.0,10.6,10.6,84.1,NaN,0.4,285.0,0
2008,4,22,4,0,0.0,0.0,0.0,10.5,10.5,85.3,NaN,0.3,255.0,0
2008,4,22,5,0,0.0,0.0,0.0,10.2,10.2,86.7,NaN,0.3,174.0,0
2008,4,22,6,0,0.0,0.0,0.0,9.7,9.7,88.0,NaN,0.3,289.5,0
2008,4,22,7,0,0.0,0.0,0.0,9.0,9.0,88.8,NaN,0.3,321.0,0
2008,4,22,8,0,23.6,6.2,22.6,10.1,10.1,89.2,NaN,0.2,319.5,0
2008,4,22,9,0,63.4,8.0,60.6,11.7,11.7,89.0,NaN,0.1,327.0,0
2008,4,22,10,0,167.6,8.7,163.2,14.7,14.7,80.3,NaN,0.4,321.0,0
2008,4,22,11,0,638.7,908.8,77.4,17.4,17.4,66.6,NaN,0.7,285.0,0
2008,4,22,12,0,710.0,920.4,82.2,19.5,19.5,59.6,NaN,1.0,259.5,0
2008,4,22,13,0,719.0,919.5,82.8,20.9,20.9,50.3,NaN,1.4,246.0,0
2008,4,22,14,0,664.6,905.5,79.2,21.8,21.8,46.5,NaN,1.7,235.5,0
2008,4,22,15,0,551.9,875.4,71.4,22.3,22.3,38.8,NaN,1.9,232.5,0
2008,4,22,16,0,390.7,816.8,59.4,21.4,21.4,39.8,NaN,1.9,228.0,0
2008,4,22,17,0,197.1,685.9,41.7,20.0,20.0,43.6,NaN,1.7,225.0,0
2008,4,22,18,0,6.5,0.0,6.5,17.5,17.5,43.0,NaN,1.0,222.0,0
2008,4,22,19,0,0.0,0.0,0.0,15.5,15.5,54.5,NaN,0.4,216.0,0
2008,4,22,20,0,0.0,0.0,0.0,14.1,14.1,58.0,NaN,0.2,219.0,0
2008,4,22,21,0,0.0,0.0,0.0,12.7,12.7,62.9,NaN,0.1,240.0,0
2008,4,22,22,0,0.0,0.0,0.0,11.5,11.5,76.2,NaN,0.2,295.5,0
2008,4,22,23,0,0.0,0.0,0.0,10.6,10.6,77.2,NaN,0.4,334.5,0
2008,4,23,0,0,0.0,0.0,0.0,9.5,9.5,79.0,NaN,0.3,342.0,0
2008,4,23,1,0,0.0,0.0,0.0,8.9,8.9,80.9,NaN,0.5,357.0,0
2008,4,23,2,0,0.0,0.0,0.0,8.4,8.4,84.0,NaN,0.5,1.5,0
2008,4,23,3,0,0.0,0.0,0.0,7.9,7.9,84.5,NaN,0.3,355.5,0
2008,4,23,4,0,0.0,0.0,0.0,6.8,6.8,85.6,NaN,0.4,313.5,0
2008,4,23,5,0,0.0,0.0,0.0,6.9,6.9,88.8,NaN,0.4,204.0,0
2008,4,23,6,0,0.0,0.0,0.0,5.9,5.9,89.3,NaN,0.4,265.5,0
2008,4,23,7,0,0.0,0.0,0.0,5.2,5.2,90.1,NaN,0.4,3.0,0
2008,4,23,8,0,125.3,600.8,32.8,7.5,7.5,90.6,NaN,0.3,291.0,0
2008,4,23,9,0,325.8,793.6,53.9,9.6,9.6,86.4,NaN,0.1,327.0,0
2008,4,23,10,0,501.9,869.4,67.8,13.3,13.3,76.6,NaN,0.3,327.0,0
2008,4,23,11,0,634.0,907.5,77.0,16.6,16.6,71.5,NaN,0.7,288.0,0
2008,4,23,12,0,706.6,921.4,81.9,19.6,19.6,59.4,NaN,1.0,264.0,0
2008,4,23,13,0,716.7,922.1,82.5,22.2,22.2,47.9,NaN,1.4,247.5,0
2008,4,23,14,0,663.4,910.1,79.0,24.0,24.0,49.2,NaN,1.7,238.5,0
2008,4,23,15,0,550.3,879.9,71.2,23.5,23.5,41.1,NaN,1.9,232.5,0
2008,4,23,16,0,388.6,821.0,59.1,22.6,22.6,42.2,NaN,1.9,226.5,0
2008,4,23,17,0,194.4,687.9,41.3,21.2,21.2,40.7,NaN,1.6,226.5,0
2008,4,23,18,0,5.4,0.0,5.4,18.2,18.2,43.6,NaN,0.9,220.5,0
2008,4,23,19,0,0.0,0.0,0.0,16.2,16.2,52.9,NaN,0.3,216.0,0
2008,4,23,20,0,0.0,0.0,0.0,14.6,14.6,56.7,NaN,0.1,213.0,0
2008,4,23,21,0,0.0,0.0,0.0,13.5,13.5,63.1,NaN,0.2,259.5,0
2008,4,23,22,0,0.0,0.0,0.0,12.3,12.3,74.3,NaN,0.5,337.5,0
2008,4,23,23,0,0.0,0.0,0.0,11.4,11.4,78.5,NaN,0.5,337.5,0
2008,4,24,0,0,0.0,0.0,0.0,10.3,10.3,81.1,NaN,0.6,346.5,0
2008,4,24,1,0,0.0,0.0,0.0,9.9,9.9,81.7,NaN,0.5,339.0,0
2008,4,24,2,0,0.0,0.0,0.0,9.3,9.3,87.0,NaN,0.3,340.5,0
2008,4,24,3,0,0.0,0.0,0.0,8.9,8.9,85.8,NaN,0.3,324.0,0
2008,4,24,4,0,0.0,0.0,0.0,7.4,7.4,86.0,NaN,0.4,298.5,0
2008,4,24,5,0,0.0,0.0,0.0,6.8,6.8,88.6,NaN,0.4,289.5,0
2008,4,24,6,0,0.0,0.0,0.0,5.7,5.7,90.8,NaN,0.4,3.0,0
2008,4,24,7,0,0.0,0.0,0.0,5.1,5.1,92.1,NaN,0.4,309.0,0
2008,4,24,8,0,127.2,624.4,32.8,8.0,8.0,91.0,NaN,0.4,289.5,0
2008,4,24,9,0,331.0,815.7,54.2,10.7,10.7,86.5,NaN,0.2,274.5,0
2008,4,24,10,0,508.5,888.1,68.1,14.8,14.8,76.3,NaN,0.3,274.5,0
2008,4,24,11,0,640.5,923.2,77.3,18.7,18.7,61.2,NaN,0.7,279.0,0
2008,4,24,12,0,710.3,932.1,82.0,21.7,21.7,48.4,NaN,0.9,261.0,0
2008,4,24,13,0,717.5,929.0,82.5,24.0,24.0,39.3,NaN,1.4,244.5,0
2008,4,24,14,0,661.4,913.4,78.8,25.6,25.6,39.3,NaN,1.7,237.0,0
2008,4,24,15,0,548.3,883.5,71.0,24.8,24.8,33.9,NaN,1.9,232.5,0
2008,4,24,16,0,386.3,824.5,58.8,24.0,24.0,35.7,NaN,1.9,228.0,0
2008,4,24,17,0,191.8,690.5,40.9,22.3,22.3,32.8,NaN,1.6,226.5,0
2008,4,24,18,0,4.3,0.0,4.3,19.6,19.6,41.0,NaN,0.9,222.0,0
2008,4,24,19,0,0.0,0.0,0.0,17.6,17.6,50.7,NaN,0.2,213.0,0
2008,4,24,20,0,0.0,0.0,0.0,16.2,16.2,54.7,NaN,0.1,219.0,0
2008,4,24,21,0,0.0,0.0,0.0,14.9,14.9,56.4,NaN,0.4,246.0,0
2008,4,24,22,0,0.0,0.0,0.0,13.8,13.8,71.4,NaN,0.6,322.5,0
2008,4,24,23,0,0.0,0.0,0.0,13.0,13.0,75.6,NaN,0.6,333.0,0
2008,4,25,0,0,0.0,0.0,0.0,11.9,11.9,79.9,NaN,0.6,333.0,0
2008,4,25,1,0,0.0,0.0,0.0,11.5,11.5,79.6,NaN,0.5,333.0,0
2008,4,25,2,0,0.0,0.0,0.0,10.9,10.9,80.7,NaN,0.4,348.0,0
2008,4,25,3,0,0.0,0.0,0.0,10.7,10.7,84.6,NaN,0.5,352.5,0
2008,4,25,4,0,0.0,0.0,0.0,9.4,9.4,84.3,NaN,0.5,312.0,0
2008,4,25,5,0,0.0,0.0,0.0,9.5,9.5,84.2,NaN,0.4,237.0,0
2008,4,25,6,0,0.0,0.0,0.0,8.7,8.7,84.5,NaN,0.4,210.0,0
2008,4,25,7,0,0.0,0.0,0.0,8.1,8.1,86.6,NaN,0.4,151.5,0
2008,4,25,8,0,9.5,5.8,8.7,8.3,8.3,86.1,NaN,0.1,256.5,0
2008,4,25,9,0,25.3,7.8,22.6,8.8,8.8,85.1,NaN,0.3,232.5,0
2008,4,25,10,0,80.0,8.6,75.8,10.0,10.0,69.7,NaN,0.3,336.0,0
2008,4,25,11,0,49.2,8.9,43.8,11.8,11.8,63.9,NaN,0.7,292.5,0
2008,4,25,12,0,54.8,9.0,48.8,12.6,12.6,55.2,NaN,1.0,259.5,0
2008,4,25,13,0,55.5,9.0,49.4,12.9,12.9,52.7,NaN,1.4,243.0,0
2008,4,25,14,0,51.2,8.9,45.6,13.2,13.2,46.6,NaN,1.9,234.0,0
2008,4,25,15,0,42.4,8.6,37.8,12.7,12.7,45.0,NaN,2.1,231.0,0
2008,4,25,16,0,76.8,8.0,73.7,11.9,11.9,48.5,NaN,2.2,228.0,0
2008,4,25,17,0,51.8,6.6,50.4,11.2,11.2,55.5,NaN,2.0,226.5,0
2008,4,25,18,0,0.8,0.0,0.8,10.5,10.5,61.6,NaN,1.4,222.0,0
2008,4,25,19,0,0.0,0.0,0.0,9.8,9.8,68.4,NaN,0.7,214.5,0
2008,4,25,20,0,0.0,0.0,0.0,9.4,9.4,66.1,NaN,0.4,223.5,0
2008,4,25,21,0,0.0,0.0,0.0,9.2,9.2,73.5,NaN,0.3,241.5,0
2008,4,25,22,0,0.0,0.0,0.0,8.9,8.9,79.1,NaN,0.0,256.5,0
2008,4,25,23,0,0.0,0.0,0.0,8.5,8.5,81.7,NaN,0.1,270.0,0
2008,4,26,0,0,0.0,0.0,0.0,8.5,8.5,87.3,NaN,0.2,267.0,0
2008,4,26,1,0,0.0,0.0,0.0,8.3,8.3,86.0,NaN,0.2,259.5,0
2008,4,26,2,0,0.0,0.0,0.0,8.6,8.6,93.6,NaN,0.2,276.0,0
2008,4,26,3,0,0.0,0.0,0.0,9.0,9.0,89.3,NaN,0.3,253.5,0
2008,4,26,4,0,0.0,0.0,0.0,8.8,8.8,90.5,NaN,0.2,288.0,0
2008,4,26,5,0,0.0,0.0,0.0,9.0,9.0,88.8,NaN,0.3,291.0,0
2008,4,26,6,0,0.0,0.0,0.0,8.9,8.9,90.5,NaN,0.3,336.0,0
2008,4,26,7,0,0.0,0.0,0.0,8.7,8.7,90.6,NaN,0.3,0.0,0
2008,4,26,8,0,117.9,592.2,31.7,9.3,9.3,89.8,NaN,0.2,357.0,0
2008,4,26,9,0,317.2,792.8,53.2,10.6,10.6,94.6,NaN,0.1,9.0,0
2008,4,26,10,0,492.2,869.5,67.1,12.7,12.7,78.7,NaN,0.3,330.0,0
2008,4,26,11,0,622.7,907.0,76.3,15.7,15.7,69.1,NaN,0.6,291.0,0
2008,4,26,12,0,388.4,9.2,382.3,17.5,17.5,57.6,NaN,0.9,264.0,0
2008,4,26,13,0,419.6,9.9,413.0,18.6,18.6,47.0,NaN,1.4,247.5,0
2008,4,26,14,0,371.2,9.0,365.6,19.2,19.2,45.9,NaN,1.7,238.5,0
2008,4,26,15,0,295.7,8.7,291.1,19.4,19.4,43.3,NaN,2.0,232.5,0
2008,4,26,16,0,134.7,8.1,131.6,18.9,18.9,43.9,NaN,2.2,228.0,0
2008,4,26,17,0,180.2,666.8,39.8,17.6,17.6,38.9,NaN,2.0,223.5,0
2008,4,26,18,0,2.3,0.0,2.3,15.8,15.8,50.0,NaN,1.4,219.0,0
2008,4,26,19,0,0.0,0.0,0.0,14.6,14.6,57.3,NaN,0.7,211.5,0
2008,4,26,20,0,0.0,0.0,0.0,13.8,13.8,60.3,NaN,0.4,204.0,0
2008,4,26,21,0,0.0,0.0,0.0,13.4,13.4,66.7,NaN,0.2,219.0,0
2008,4,26,22,0,0.0,0.0,0.0,13.1,13.1,69.3,NaN,0.5,234.0,0
2008,4,26,23,0,0.0,0.0,0.0,12.2,12.2,75.6,NaN,0.1,258.0,0
2008,4,27,0,0,0.0,0.0,0.0,11.8,11.8,76.4,NaN,0.2,249.0,0
2008,4,27,1,0,0.0,0.0,0.0,11.1,11.1,78.1,NaN,0.1,246.0,0
2008,4,27,2,0,0.0,0.0,0.0,10.6,10.6,84.3,NaN,0.1,283.5,0
2008,4,27,3,0,0.0,0.0,0.0,10.4,10.4,85.3,NaN,0.2,283.5,0
2008,4,27,4,0,0.0,0.0,0.0,10.0,10.0,86.7,NaN,0.3,288.0,0
2008,4,27,5,0,0.0,0.0,0.0,9.7,9.7,88.7,NaN,0.3,295.5,0
2008,4,27,6,0,0.0,0.0,0.0,9.2,9.2,90.3,NaN,0.3,258.0,0
2008,4,27,7,0,0.0,0.0,0.0,8.9,8.9,91.5,NaN,0.4,309.0,0
2008,4,27,8,0,25.6,5.9,24.8,9.4,9.4,84.2,NaN,0.1,258.0,0
2008,4,27,9,0,76.3,7.8,73.8,10.5,10.5,86.0,NaN,0.3,249.0,0
2008,4,27,10,0,182.1,8.5,177.9,12.2,12.2,63.0,NaN,0.5,259.5,0
2008,4,27,11,0,130.6,8.9,125.3,13.6,13.6,64.9,NaN,0.9,252.0,0
2008,4,27,12,0,145.6,9.0,139.6,15.0,15.0,54.0,NaN,1.1,244.5,0
2008,4,27,13,0,163.7,9.0,157.6,15.8,15.8,49.2,NaN,1.5,237.0,0
2008,4,27,14,0,89.5,8.8,83.9,15.9,15.9,52.6,NaN,1.8,238.5,0
2008,4,27,15,0,41.4,8.5,36.9,15.7,15.7,58.4,NaN,2.2,225.0,0
2008,4,27,16,0,28.8,7.8,25.8,15.0,15.0,58.7,NaN,2.1,225.0,0
2008,4,27,17,0,171.9,643.5,38.9,14.4,14.4,59.9,NaN,1.8,220.5,0
